82.0801130241611,15.193269583272397,2.065000160153671,2.074464871361786,0.9967354904587704,0.37838456702835277,0.6617289872079791,0.7511296944918816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.061467956940634
73.63195104206986,18.179721674153054,3.1579461101152124,2.003772580406352,0.9496082349399244,0.441250370955777,0.3961469297487486,0.8677098583805745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.807682407588489,5.342473220827847,9.61464187685616,1.0
72.16261521532634,14.161265794769609,2.728257985087948,2.227849345600405,1.13561778357576,0.31784124475904774,0.5866865980882735,0.7503191546509977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.833632466750927,1.0,1.0,1.0
67.95794383356163,12.74205990330831,2.7042163376073436,2.1577234472409037,1.0254091573030228,0.5184258049620283,0.4256382386170431,0.657903205135853,1.0,1.0,1.0,1.0,1.0,1.0,0.9424950514191275,2.441327857928395,1.0,1.0,1.0
67.10264455941709,20.860353295478006,2.712190638255641,2.2537293064419677,1.3078934097546544,0.891268833179754,0.35998810451586716,0.5634204036911254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.456459148466317,1.0,6.510954370133192,1.0
67.68672801845979,22.71304486846594,4.666946482006013,3.0790903391212687,2.220353713335656,1.3468424629416231,0.57742399928465,0.6680384069902646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.94207410451506,1.0,1.0,9.786027389761154
77.29993342070378,31.330541279611808,3.4827948541510687,6.637356875221528,3.214096659453623,1.7422456153936061,0.7031793113942315,0.882619024635115,1.0,1.0,1.0,1.0,1.0,1.0,0.9887536700257924,1.5688702780410506,1.0,1.0,1.0
91.65799289988999,29.021831307923673,7.274321939340686,8.262951549828841,3.56264086281531,1.934065545196531,1.0,0.6686301957478655,1.0,1.0,1.0,1.0,1.0,1.0,0.8764749010448014,2.0376687672881895,1.0,6.019134413434309,1.0
107.91922261517715,36.424105701158325,9.42777294097056,6.336283001237555,4.218554125808122,1.8446420727008415,0.7919128260247353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.934264556027544,8.383506241525598,1.0
107.36002855001813,38.022763731512605,7.968364696388679,7.329770980768837,2.3381238633719583,0.8779781558809688,0.8717846249369058,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
109.86439249336337,25.1205186153187,13.138019486093139,2.3128949165385824,2.0760017184202906,0.8469488093948293,1.0,1.0,1.0,1.0,1.0,1.0,0.865889821343425,1.0,1.0,1.0,4.136299597176353,1.0,1.0
104.86239772704526,29.953428827674937,10.91398036351465,5.2670780244928,1.921587815007467,2.123147936385751,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2528856562380553,3.4309185067086823,7.40113887279363,1.0
117.32033026192757,23.868586524862724,8.035119701105852,4.530421837224619,1.820943357729118,2.0291522100054324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.822541897924208,6.405961476331117,1.0
125.15770714522566,15.742212443089974,10.680977146557654,3.045245676723462,2.063454325046241,1.9968438384014153,1.0,1.0,1.0,1.0,0.8668867414828691,1.0,1.0,1.0,1.0,1.0,1.0,5.511876363391721,1.0
129.13563545135784,41.82618642429407,8.123527009785162,3.5115911037507535,2.3259714616650022,2.1034965554061418,1.0,1.0,1.0,0.8656071738131224,1.0,1.0,1.0,1.0,1.0919964090705616,1.8006441186475952,1.0,1.0,1.0
119.10801920579428,34.52989509033318,7.40381614460688,4.227458133794514,1.8946687337066133,2.1870063387838323,1.0,1.0,0.8673292472955373,1.0,1.0,1.0,1.0,1.0,0.9357255619256363,1.0,1.0,1.0,1.0
115.23920266016997,27.022637875475894,8.636106768906355,2.9696375988277572,2.4008861693499717,2.086866516983355,1.0,1.0,0.866510234796888,1.0,1.0,1.0,1.0,0.8698696347747661,1.0,1.0,1.0,1.0,1.0
118.35338724443618,23.181224825774617,7.088615699788336,3.43731926941843,2.543254235443655,1.901703061442393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.534732094205745,1.0,1.0,1.0
122.92414135305813,27.112683422851863,6.64665820174236,4.899555667179146,1.6370285644988665,1.976317344752965,1.0,0.8663351817956684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.619342606593193,1.0,1.0,1.0
105.44838893959685,31.31774342205439,3.9263720012030405,4.945208817618384,2.332152116321733,1.6313458296368513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.2349305967002,1.0,1.0
109.70497958024069,15.747924939470067,6.905295345588918,2.180706314799881,2.2524701569067895,1.2086784965679809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.616114638646296,1.0,1.0
102.67768892007702,18.2371427871908,4.842821277618133,2.3613318183828875,1.8595090886665873,0.8997446148605278,0.8774346028274119,1.0,1.0,1.0,1.0,1.0,1.0,0.8741374287011174,1.0,1.0,1.0,1.0,1.0
110.50437447172074,16.758383324306102,4.895409094877847,1.9382929141765104,1.5731130346513944,0.493433275940622,0.7579670938364511,0.8675391249249894,1.0,1.0,1.0,1.0,0.8674440201145245,1.0,1.0,4.939917548930783,4.494144744699893,1.0,1.0
99.50862635073278,18.002103896590825,2.8887009578003666,2.1014677867181293,1.2204916542123914,0.42283845194839775,0.7536943407315948,0.866170681512494,1.0,1.0,1.0,0.8658377875254305,1.0,1.0,1.0,4.309200368546321,1.0,1.0,1.0
